Id,UTC,UTCMilliseconds,PCLocalTime,PCTime,UpdateOf,Species,Volume,Channels,Comment,Potential_for_screening
808,2021-08-19 11:00:02.573,573,2021-08-19 08:00:02.573,2021-08-19 11:00:02.573,0,Other Noise                                       ,0,3,,
809,2021-08-19 11:31:23.118,118,2021-08-19 08:31:23.118,2021-08-19 11:31:23.118,0,Ship Noise                                        ,3,3,"engine on, with whales                            ",
810,2021-08-19 12:33:03.286,286,2021-08-19 09:33:03.286,2021-08-19 12:33:03.286,0,Dolphin Whistles                                  ,1,3,,
811,2021-08-19 12:51:04.239,239,2021-08-19 09:51:04.239,2021-08-19 12:51:04.239,0,NBW                                               ,1,3,,
812,2021-08-19 13:02:46.388,388,2021-08-19 10:02:46.388,2021-08-19 13:02:46.388,0,Other Noise                                       ,0,3,,
813,2021-08-19 13:02:47.564,564,2021-08-19 10:02:47.564,2021-08-19 13:02:47.564,0,Airguns                                           ,0,3,,
814,2021-08-19 13:02:49.225,225,2021-08-19 10:02:49.225,2021-08-19 13:02:49.225,0,Ship Noise                                        ,3,3,,
815,2021-08-19 13:02:50.512,512,2021-08-19 10:02:50.512,2021-08-19 13:02:50.512,0,Dolphin Whistles                                  ,0,3,,
816,2021-08-19 13:02:51.309,309,2021-08-19 10:02:51.309,2021-08-19 13:02:51.309,0,Dolphin Clicks                                    ,0,3,,
817,2021-08-19 13:02:52.240,240,2021-08-19 10:02:52.240,2021-08-19 13:02:52.240,0,Sperm Whale                                       ,0,3,,
818,2021-08-19 13:02:53.013,13,2021-08-19 10:02:53.013,2021-08-19 13:02:53.013,0,NBW                                               ,0,3,,
819,2021-08-19 13:33:16.936,936,2021-08-19 10:33:16.936,2021-08-19 13:33:16.936,0,,-1,3,sowerbys clicks                                   ,
820,2021-08-19 13:33:28.177,177,2021-08-19 10:33:28.177,2021-08-19 13:33:28.177,0,NBW                                               ,3,3,,
821,2021-08-19 13:35:10.163,163,2021-08-19 10:35:10.163,2021-08-19 13:35:10.163,0,NBW                                               ,2,3,,
822,2021-08-19 13:35:11.862,862,2021-08-19 10:35:11.862,2021-08-19 13:35:11.862,0,Sperm Whale                                       ,0,3,,
823,2021-08-19 13:35:18.859,859,2021-08-19 10:35:18.859,2021-08-19 13:35:18.859,0,Dolphin Clicks                                    ,0,3,,
824,2021-08-19 13:35:19.737,737,2021-08-19 10:35:19.737,2021-08-19 13:35:19.737,0,Dolphin Whistles                                  ,0,3,,
825,2021-08-19 13:35:20.800,800,2021-08-19 10:35:20.800,2021-08-19 13:35:20.800,0,Ship Noise                                        ,0,3,,
826,2021-08-19 13:35:21.485,485,2021-08-19 10:35:21.485,2021-08-19 13:35:21.485,0,Airguns                                           ,0,3,,
827,2021-08-19 13:35:27.980,980,2021-08-19 10:35:27.980,2021-08-19 13:35:27.980,0,,-1,3,sowerby clicks                                    ,
828,2021-08-19 13:59:38.412,412,2021-08-19 10:59:38.412,2021-08-19 13:59:38.412,0,NBW                                               ,1,3,,
829,2021-08-19 14:05:23.357,357,2021-08-19 11:05:23.357,2021-08-19 14:05:23.357,0,NBW                                               ,2,3,,
830,2021-08-19 14:05:27.615,615,2021-08-19 11:05:27.615,2021-08-19 14:05:27.615,0,Ship Noise                                        ,3,3,,
831,2021-08-19 14:05:33.572,572,2021-08-19 11:05:33.572,2021-08-19 14:05:33.572,0,,-1,3,engine on                                         ,
832,2021-08-19 14:29:52.574,574,2021-08-19 11:29:52.574,2021-08-19 14:29:52.574,0,NBW                                               ,1,3,,
833,2021-08-19 14:29:54.234,234,2021-08-19 11:29:54.234,2021-08-19 14:29:54.234,0,Sperm Whale                                       ,0,3,,
834,2021-08-19 14:29:55.392,392,2021-08-19 11:29:55.392,2021-08-19 14:29:55.392,0,Dolphin Clicks                                    ,0,3,,
835,2021-08-19 14:29:56.488,488,2021-08-19 11:29:56.488,2021-08-19 14:29:56.488,0,Dolphin Whistles                                  ,0,3,,
836,2021-08-19 14:29:59.005,5,2021-08-19 11:29:59.005,2021-08-19 14:29:59.005,0,Airguns                                           ,0,3,,
837,2021-08-19 14:30:05.811,811,2021-08-19 11:30:05.811,2021-08-19 14:30:05.811,0,Ship Noise                                        ,3,3,,
838,2021-08-19 14:30:39.203,203,2021-08-19 11:30:39.203,2021-08-19 14:30:39.203,0,NBW                                               ,2,3,,
839,2021-08-19 15:30:21.155,155,2021-08-19 12:30:21.155,2021-08-19 15:30:21.155,0,NBW                                               ,4,3,,
840,2021-08-19 15:30:31.773,773,2021-08-19 12:30:31.773,2021-08-19 15:30:31.773,0,,-1,3,"doublet, loud foraging buzz                       ",yes
841,2021-08-19 16:00:52.363,363,2021-08-19 13:00:52.363,2021-08-19 16:00:52.363,0,NBW                                               ,0,3,,
842,2021-08-19 16:00:53.069,69,2021-08-19 13:00:53.069,2021-08-19 16:00:53.069,0,Sperm Whale                                       ,0,3,,
843,2021-08-19 16:00:53.852,852,2021-08-19 13:00:53.852,2021-08-19 16:00:53.852,0,Dolphin Clicks                                    ,0,3,,
844,2021-08-19 16:00:54.605,605,2021-08-19 13:00:54.605,2021-08-19 16:00:54.605,0,Dolphin Whistles                                  ,0,3,,
845,2021-08-19 16:00:55.424,424,2021-08-19 13:00:55.424,2021-08-19 16:00:55.424,0,Ship Noise                                        ,0,3,,
846,2021-08-19 16:00:56.204,204,2021-08-19 13:00:56.204,2021-08-19 16:00:56.204,0,Airguns                                           ,0,3,,
847,2021-08-19 16:29:55.496,496,2021-08-19 13:29:55.496,2021-08-19 16:29:55.496,0,NBW                                               ,3,3,,
848,2021-08-19 16:29:56.843,843,2021-08-19 13:29:56.843,2021-08-19 16:29:56.843,0,Sperm Whale                                       ,0,3,,
849,2021-08-19 16:29:58.094,94,2021-08-19 13:29:58.094,2021-08-19 16:29:58.094,0,Dolphin Clicks                                    ,1,3,,
850,2021-08-19 16:30:00.565,565,2021-08-19 13:30:00.565,2021-08-19 16:30:00.565,0,Dolphin Whistles                                  ,1,3,,
851,2021-08-19 16:30:01.971,971,2021-08-19 13:30:01.971,2021-08-19 16:30:01.971,0,Ship Noise                                        ,0,3,,
852,2021-08-19 16:30:02.640,640,2021-08-19 13:30:02.640,2021-08-19 16:30:02.640,0,Airguns                                           ,0,3,,
853,2021-08-19 16:30:03.498,498,2021-08-19 13:30:03.498,2021-08-19 16:30:03.498,0,Other Noise                                       ,0,3,,
854,2021-08-19 17:04:02.479,479,2021-08-19 14:04:02.479,2021-08-19 17:04:02.479,0,NBW                                               ,0,3,,
855,2021-08-19 17:04:03.355,355,2021-08-19 14:04:03.355,2021-08-19 17:04:03.355,0,Sperm Whale                                       ,0,3,,
856,2021-08-19 17:04:04.094,94,2021-08-19 14:04:04.094,2021-08-19 17:04:04.094,0,Dolphin Clicks                                    ,0,3,,
857,2021-08-19 17:04:04.856,856,2021-08-19 14:04:04.856,2021-08-19 17:04:04.856,0,Dolphin Whistles                                  ,0,3,,
858,2021-08-19 17:04:05.620,620,2021-08-19 14:04:05.620,2021-08-19 17:04:05.620,0,Ship Noise                                        ,0,3,,
859,2021-08-19 17:04:06.404,404,2021-08-19 14:04:06.404,2021-08-19 17:04:06.404,0,Airguns                                           ,0,3,,
860,2021-08-19 17:16:09.524,524,2021-08-19 14:16:09.524,2021-08-19 17:16:09.524,0,NBW                                               ,4,3,,
861,2021-08-19 17:16:52.002,2,2021-08-19 14:16:52.002,2021-08-19 17:16:52.002,0,,-1,3,buzz click doublets                               ,yes
862,2021-08-19 19:00:16.035,35,2021-08-19 16:00:16.035,2021-08-19 19:00:16.035,0,,-1,3,nada nada peanut buda                             ,
863,2021-08-19 19:32:46.282,282,2021-08-19 16:32:46.282,2021-08-19 19:32:46.282,0,Ship Noise                                        ,3,3,,
864,2021-08-19 19:33:27.357,357,2021-08-19 16:33:27.357,2021-08-19 19:33:27.357,0,,-1,3,engine on                                         ,
865,2021-08-19 19:33:44.879,879,2021-08-19 16:33:44.879,2021-08-19 19:33:44.879,0,Dolphin Clicks                                    ,3,3,,
866,2021-08-19 19:33:49.857,857,2021-08-19 16:33:49.857,2021-08-19 19:33:49.857,0,Dolphin Whistles                                  ,4,3,,
867,2021-08-19 20:31:02.461,461,2021-08-19 17:31:02.461,2021-08-19 20:31:02.461,0,Other Noise                                       ,2,3,water splashing                                   ,
868,2021-08-19 20:31:03.807,807,2021-08-19 17:31:03.807,2021-08-19 20:31:03.807,0,Airguns                                           ,0,3,,
869,2021-08-19 20:31:05.139,139,2021-08-19 17:31:05.139,2021-08-19 20:31:05.139,0,Ship Noise                                        ,0,3,,
870,2021-08-19 20:31:05.892,892,2021-08-19 17:31:05.892,2021-08-19 20:31:05.892,0,Dolphin Whistles                                  ,0,3,,
871,2021-08-19 20:31:06.755,755,2021-08-19 17:31:06.755,2021-08-19 20:31:06.755,0,Dolphin Clicks                                    ,0,3,,
872,2021-08-19 20:31:07.596,596,2021-08-19 17:31:07.596,2021-08-19 20:31:07.596,0,Sperm Whale                                       ,0,3,,
873,2021-08-19 20:31:08.608,608,2021-08-19 17:31:08.608,2021-08-19 20:31:08.608,0,NBW                                               ,0,3,,
874,2021-08-19 21:04:29.876,876,2021-08-19 18:04:29.876,2021-08-19 21:04:29.876,0,NBW                                               ,1,3,,
875,2021-08-19 21:04:30.768,768,2021-08-19 18:04:30.768,2021-08-19 21:04:30.768,0,Sperm Whale                                       ,0,3,,
876,2021-08-19 21:04:31.694,694,2021-08-19 18:04:31.694,2021-08-19 21:04:31.694,0,Dolphin Clicks                                    ,0,3,,
877,2021-08-19 21:04:32.480,480,2021-08-19 18:04:32.480,2021-08-19 21:04:32.480,0,Dolphin Whistles                                  ,0,3,,
878,2021-08-19 21:04:33.306,306,2021-08-19 18:04:33.306,2021-08-19 21:04:33.306,0,Ship Noise                                        ,0,3,,
879,2021-08-19 21:04:34.196,196,2021-08-19 18:04:34.196,2021-08-19 21:04:34.196,0,Airguns                                           ,0,3,,
880,2021-08-19 22:10:06.913,913,2021-08-19 19:10:06.913,2021-08-19 22:10:06.913,0,NBW                                               ,0,3,,
881,2021-08-19 22:10:07.845,845,2021-08-19 19:10:07.845,2021-08-19 22:10:07.845,0,Sperm Whale                                       ,0,3,,
882,2021-08-19 22:10:08.820,820,2021-08-19 19:10:08.820,2021-08-19 22:10:08.820,0,Dolphin Clicks                                    ,1,3,,
883,2021-08-19 22:10:40.876,876,2021-08-19 19:10:40.876,2021-08-19 22:10:40.876,0,,-1,3,pilot whale                                       ,
884,2021-08-19 22:10:45.203,203,2021-08-19 19:10:45.203,2021-08-19 22:10:45.203,0,Ship Noise                                        ,0,3,,
885,2021-08-19 22:10:46.067,67,2021-08-19 19:10:46.067,2021-08-19 22:10:46.067,0,Airguns                                           ,0,3,,
886,2021-08-19 22:10:46.946,946,2021-08-19 19:10:46.946,2021-08-19 22:10:46.946,0,Other Noise                                       ,0,3,,
887,2021-08-19 22:25:50.664,664,2021-08-19 19:25:50.664,2021-08-19 22:25:50.664,0,,-1,3,break for backups                                 ,
888,2021-08-19 23:29:13.021,21,2021-08-19 20:29:13.021,2021-08-19 23:29:13.021,0,Sperm Whale                                       ,2,3,,
889,2021-08-19 23:29:27.522,522,2021-08-19 20:29:27.522,2021-08-19 23:29:27.522,0,Sperm Whale                                       ,2,3,,
890,2021-08-19 23:29:36.377,377,2021-08-19 20:29:36.377,2021-08-19 23:29:36.377,0,Dolphin Clicks                                    ,2,3,,
891,2021-08-19 23:29:39.127,127,2021-08-19 20:29:39.127,2021-08-19 23:29:39.127,0,Dolphin Whistles                                  ,3,3,,
892,2021-08-19 23:30:29.236,236,2021-08-19 20:30:29.236,2021-08-19 23:30:29.236,0,,-1,3,ignore last twp sperm whale entries               ,
893,2021-08-20 00:02:58.227,227,2021-08-19 21:02:58.227,2021-08-20 00:02:58.227,0,NBW                                               ,1,3,,
894,2021-08-20 00:03:04.784,784,2021-08-19 21:03:04.784,2021-08-20 00:03:04.784,0,Dolphin Clicks                                    ,2,3,,
895,2021-08-20 00:03:06.458,458,2021-08-19 21:03:06.458,2021-08-20 00:03:06.458,0,Dolphin Whistles                                  ,1,3,,
896,2021-08-20 00:36:24.412,412,2021-08-19 21:36:24.412,2021-08-20 00:36:24.412,0,Dolphin Clicks                                    ,3,3,,
897,2021-08-20 00:36:26.177,177,2021-08-19 21:36:26.177,2021-08-20 00:36:26.177,0,Dolphin Whistles                                  ,4,3,,
898,2021-08-20 01:00:11.063,63,2021-08-19 22:00:11.063,2021-08-20 01:00:11.063,0,Dolphin Clicks                                    ,2,3,,
899,2021-08-20 01:00:12.679,679,2021-08-19 22:00:12.679,2021-08-20 01:00:12.679,0,Dolphin Whistles                                  ,2,3,,
900,2021-08-20 05:31:27.786,786,2021-08-20 02:31:27.786,2021-08-20 05:31:27.786,0,NBW                                               ,0,3,,
901,2021-08-20 05:31:28.724,724,2021-08-20 02:31:28.724,2021-08-20 05:31:28.724,0,Sperm Whale                                       ,0,3,,
902,2021-08-20 05:31:29.663,663,2021-08-20 02:31:29.663,2021-08-20 05:31:29.663,0,Dolphin Clicks                                    ,0,3,,
903,2021-08-20 05:31:30.839,839,2021-08-20 02:31:30.839,2021-08-20 05:31:30.839,0,Dolphin Whistles                                  ,0,3,,
904,2021-08-20 05:31:32.164,164,2021-08-20 02:31:32.164,2021-08-20 05:31:32.164,0,Ship Noise                                        ,0,3,,
905,2021-08-20 05:31:33.550,550,2021-08-20 02:31:33.550,2021-08-20 05:31:33.550,0,Airguns                                           ,0,3,,
906,2021-08-20 05:31:35.380,380,2021-08-20 02:31:35.380,2021-08-20 05:31:35.380,0,Other Noise                                       ,0,3,,
907,2021-08-20 06:32:56.787,787,2021-08-20 03:32:56.787,2021-08-20 06:32:56.787,0,NBW                                               ,0,3,,
908,2021-08-20 06:33:00.376,376,2021-08-20 03:33:00.376,2021-08-20 06:33:00.376,0,Sperm Whale                                       ,0,3,,
909,2021-08-20 06:33:02.073,73,2021-08-20 03:33:02.073,2021-08-20 06:33:02.073,0,Dolphin Clicks                                    ,0,3,,
910,2021-08-20 06:33:07.932,932,2021-08-20 03:33:07.932,2021-08-20 06:33:07.932,0,Dolphin Whistles                                  ,0,3,,
911,2021-08-20 06:33:09.087,87,2021-08-20 03:33:09.087,2021-08-20 06:33:09.087,0,Ship Noise                                        ,0,3,,
912,2021-08-20 06:33:10.129,129,2021-08-20 03:33:10.129,2021-08-20 06:33:10.129,0,Airguns                                           ,0,3,,
913,2021-08-20 06:33:11.491,491,2021-08-20 03:33:11.491,2021-08-20 06:33:11.491,0,Other Noise                                       ,0,3,,
914,2021-08-20 06:33:18.386,386,2021-08-20 03:33:18.386,2021-08-20 06:33:18.386,0,Dolphin Whistles                                  ,1,3,,
915,2021-08-20 07:04:57.079,79,2021-08-20 04:04:57.079,2021-08-20 07:04:57.079,0,NBW                                               ,0,3,,
916,2021-08-20 07:04:58.382,382,2021-08-20 04:04:58.382,2021-08-20 07:04:58.382,0,Sperm Whale                                       ,0,3,,
917,2021-08-20 07:04:59.418,418,2021-08-20 04:04:59.418,2021-08-20 07:04:59.418,0,Dolphin Clicks                                    ,0,3,,
918,2021-08-20 07:05:00.661,661,2021-08-20 04:05:00.661,2021-08-20 07:05:00.661,0,Dolphin Whistles                                  ,1,3,,
919,2021-08-20 07:05:01.771,771,2021-08-20 04:05:01.771,2021-08-20 07:05:01.771,0,Ship Noise                                        ,0,3,,
920,2021-08-20 07:05:02.910,910,2021-08-20 04:05:02.910,2021-08-20 07:05:02.910,0,Airguns                                           ,0,3,,
921,2021-08-20 07:05:04.810,810,2021-08-20 04:05:04.810,2021-08-20 07:05:04.810,0,Other Noise                                       ,0,3,,
922,2021-08-20 07:27:29.452,452,2021-08-20 04:27:29.452,2021-08-20 07:27:29.452,0,Sperm Whale                                       ,0,3,,
923,2021-08-20 07:27:30.926,926,2021-08-20 04:27:30.926,2021-08-20 07:27:30.926,0,Dolphin Clicks                                    ,0,3,,
924,2021-08-20 07:27:32.221,221,2021-08-20 04:27:32.221,2021-08-20 07:27:32.221,0,Dolphin Whistles                                  ,0,3,,
925,2021-08-20 07:27:33.859,859,2021-08-20 04:27:33.859,2021-08-20 07:27:33.859,0,Ship Noise                                        ,0,3,,
926,2021-08-20 07:27:34.008,8,2021-08-20 04:27:34.008,2021-08-20 07:27:34.008,0,Ship Noise                                        ,0,3,,
927,2021-08-20 07:27:35.096,96,2021-08-20 04:27:35.096,2021-08-20 07:27:35.096,0,Airguns                                           ,0,3,,
928,2021-08-20 07:27:36.398,398,2021-08-20 04:27:36.398,2021-08-20 07:27:36.398,0,Other Noise                                       ,0,3,,
929,2021-08-20 08:05:18.696,696,2021-08-20 05:05:18.696,2021-08-20 08:05:18.696,0,NBW                                               ,0,3,,
930,2021-08-20 08:05:19.828,828,2021-08-20 05:05:19.828,2021-08-20 08:05:19.828,0,Sperm Whale                                       ,0,3,,
931,2021-08-20 08:05:20.638,638,2021-08-20 05:05:20.638,2021-08-20 08:05:20.638,0,Dolphin Clicks                                    ,0,3,,
932,2021-08-20 08:05:21.413,413,2021-08-20 05:05:21.413,2021-08-20 08:05:21.413,0,Dolphin Whistles                                  ,0,3,,
933,2021-08-20 08:05:22.953,953,2021-08-20 05:05:22.953,2021-08-20 08:05:22.953,0,Ship Noise                                        ,0,3,,
934,2021-08-20 08:05:23.935,935,2021-08-20 05:05:23.935,2021-08-20 08:05:23.935,0,Airguns                                           ,0,3,,
935,2021-08-20 08:05:25.005,5,2021-08-20 05:05:25.005,2021-08-20 08:05:25.005,0,Other Noise                                       ,0,3,,
936,2021-08-20 08:31:33.047,47,2021-08-20 05:31:33.047,2021-08-20 08:31:33.047,0,NBW                                               ,0,3,,
937,2021-08-20 08:31:34.128,128,2021-08-20 05:31:34.128,2021-08-20 08:31:34.128,0,Sperm Whale                                       ,0,3,,
938,2021-08-20 08:31:35.014,14,2021-08-20 05:31:35.014,2021-08-20 08:31:35.014,0,Dolphin Clicks                                    ,0,3,,
939,2021-08-20 08:31:36.160,160,2021-08-20 05:31:36.160,2021-08-20 08:31:36.160,0,Dolphin Whistles                                  ,0,3,,
940,2021-08-20 08:31:41.056,56,2021-08-20 05:31:41.056,2021-08-20 08:31:41.056,0,Ship Noise                                        ,0,3,,
941,2021-08-20 08:31:41.971,971,2021-08-20 05:31:41.971,2021-08-20 08:31:41.971,0,Airguns                                           ,0,3,,
942,2021-08-20 08:31:42.924,924,2021-08-20 05:31:42.924,2021-08-20 08:31:42.924,0,Other Noise                                       ,0,3,,
943,2021-08-20 09:04:33.028,28,2021-08-20 06:04:33.028,2021-08-20 09:04:33.028,0,Dolphin Clicks                                    ,2,3,,
944,2021-08-20 09:04:34.888,888,2021-08-20 06:04:34.888,2021-08-20 09:04:34.888,0,Dolphin Whistles                                  ,1,3,,
945,2021-08-20 09:05:37.668,668,2021-08-20 06:05:37.668,2021-08-20 09:05:37.668,0,Sperm Whale                                       ,0,3,,
946,2021-08-20 09:05:39.060,60,2021-08-20 06:05:39.060,2021-08-20 09:05:39.060,0,Ship Noise                                        ,0,3,,
947,2021-08-20 09:05:39.729,729,2021-08-20 06:05:39.729,2021-08-20 09:05:39.729,0,Airguns                                           ,0,3,,
948,2021-08-20 09:05:41.202,202,2021-08-20 06:05:41.202,2021-08-20 09:05:41.202,0,Other Noise                                       ,0,3,,
949,2021-08-20 10:33:10.049,49,2021-08-20 07:33:10.049,2021-08-20 10:33:10.049,0,NBW                                               ,1,3,,
950,2021-08-20 10:33:13.831,831,2021-08-20 07:33:13.831,2021-08-20 10:33:13.831,0,Dolphin Clicks                                    ,1,3,,
951,2021-08-20 13:01:46.718,718,2021-08-20 10:01:46.718,2021-08-20 13:01:46.718,0,NBW                                               ,1,3,,
952,2021-08-20 13:01:47.554,554,2021-08-20 10:01:47.554,2021-08-20 13:01:47.554,0,Sperm Whale                                       ,0,3,,
953,2021-08-20 13:01:48.305,305,2021-08-20 10:01:48.305,2021-08-20 13:01:48.305,0,Dolphin Clicks                                    ,0,3,,
954,2021-08-20 13:01:49.123,123,2021-08-20 10:01:49.123,2021-08-20 13:01:49.123,0,Dolphin Whistles                                  ,0,3,,
955,2021-08-20 13:01:49.984,984,2021-08-20 10:01:49.984,2021-08-20 13:01:49.984,0,Ship Noise                                        ,0,3,,
956,2021-08-20 13:01:51.649,649,2021-08-20 10:01:51.649,2021-08-20 13:01:51.649,0,Airguns                                           ,0,3,,
957,2021-08-20 13:32:27.021,21,2021-08-20 10:32:27.021,2021-08-20 13:32:27.021,0,NBW                                               ,2,3,,
958,2021-08-20 13:32:33.837,837,2021-08-20 10:32:33.837,2021-08-20 13:32:33.837,0,Dolphin Whistles                                  ,1,3,,
959,2021-08-20 15:39:18.504,504,2021-08-20 12:39:18.504,2021-08-20 15:39:18.504,0,NBW                                               ,1,3,,
960,2021-08-20 15:39:20.588,588,2021-08-20 12:39:20.588,2021-08-20 15:39:20.588,0,Sperm Whale                                       ,0,3,,
961,2021-08-20 15:39:22.330,330,2021-08-20 12:39:22.330,2021-08-20 15:39:22.330,0,Dolphin Clicks                                    ,0,3,,
962,2021-08-20 15:39:23.915,915,2021-08-20 12:39:23.915,2021-08-20 15:39:23.915,0,Dolphin Whistles                                  ,2,3,,
963,2021-08-20 15:39:25.039,39,2021-08-20 12:39:25.039,2021-08-20 15:39:25.039,0,Ship Noise                                        ,0,3,,
964,2021-08-20 15:39:26.333,333,2021-08-20 12:39:26.333,2021-08-20 15:39:26.333,0,Airguns                                           ,0,3,,
965,2021-08-20 15:39:27.189,189,2021-08-20 12:39:27.189,2021-08-20 15:39:27.189,0,Other Noise                                       ,0,3,,
966,2021-08-20 16:01:55.831,831,2021-08-20 13:01:55.831,2021-08-20 16:01:55.831,0,NBW                                               ,1,3,,
967,2021-08-20 16:01:56.758,758,2021-08-20 13:01:56.758,2021-08-20 16:01:56.758,0,Sperm Whale                                       ,0,3,,
968,2021-08-20 16:01:57.634,634,2021-08-20 13:01:57.634,2021-08-20 16:01:57.634,0,Dolphin Clicks                                    ,0,3,,
969,2021-08-20 16:01:58.638,638,2021-08-20 13:01:58.638,2021-08-20 16:01:58.638,0,Dolphin Whistles                                  ,0,3,,
970,2021-08-20 16:02:00.033,33,2021-08-20 13:02:00.033,2021-08-20 16:02:00.033,0,Ship Noise                                        ,0,3,,
971,2021-08-20 16:02:00.943,943,2021-08-20 13:02:00.943,2021-08-20 16:02:00.943,0,Airguns                                           ,0,3,,
972,2021-08-20 16:31:02.572,572,2021-08-20 13:31:02.572,2021-08-20 16:31:02.572,0,Dolphin Whistles                                  ,1,3,,
973,2021-08-20 17:29:59.357,357,2021-08-20 14:29:59.357,2021-08-20 17:29:59.357,0,NBW                                               ,0,3,,
974,2021-08-20 17:30:02.119,119,2021-08-20 14:30:02.119,2021-08-20 17:30:02.119,0,Sperm Whale                                       ,0,3,,
975,2021-08-20 17:30:03.020,20,2021-08-20 14:30:03.020,2021-08-20 17:30:03.020,0,Dolphin Clicks                                    ,2,3,,
976,2021-08-20 17:30:05.253,253,2021-08-20 14:30:05.253,2021-08-20 17:30:05.253,0,Dolphin Whistles                                  ,1,3,,
977,2021-08-20 17:30:06.503,503,2021-08-20 14:30:06.503,2021-08-20 17:30:06.503,0,Ship Noise                                        ,0,3,,
978,2021-08-20 17:30:07.225,225,2021-08-20 14:30:07.225,2021-08-20 17:30:07.225,0,Airguns                                           ,0,3,,
979,2021-08-20 17:30:08.036,36,2021-08-20 14:30:08.036,2021-08-20 17:30:08.036,0,Other Noise                                       ,0,3,,
980,2021-08-20 18:01:23.431,431,2021-08-20 15:01:23.431,2021-08-20 18:01:23.431,0,NBW                                               ,0,3,,
981,2021-08-20 18:01:24.415,415,2021-08-20 15:01:24.415,2021-08-20 18:01:24.415,0,Sperm Whale                                       ,0,3,,
982,2021-08-20 18:01:25.715,715,2021-08-20 15:01:25.715,2021-08-20 18:01:25.715,0,Dolphin Clicks                                    ,2,3,,
983,2021-08-20 18:01:26.780,780,2021-08-20 15:01:26.780,2021-08-20 18:01:26.781,0,Dolphin Whistles                                  ,1,3,,
984,2021-08-20 18:01:27.703,703,2021-08-20 15:01:27.703,2021-08-20 18:01:27.703,0,Ship Noise                                        ,0,3,,
985,2021-08-20 18:01:28.409,409,2021-08-20 15:01:28.409,2021-08-20 18:01:28.409,0,Airguns                                           ,0,3,,
986,2021-08-20 18:01:29.429,429,2021-08-20 15:01:29.429,2021-08-20 18:01:29.429,0,Other Noise                                       ,0,3,,
987,2021-08-20 18:57:02.045,45,2021-08-20 15:57:02.045,2021-08-20 18:57:02.045,0,NBW                                               ,5,3,,
988,2021-08-20 18:57:03.661,661,2021-08-20 15:57:03.661,2021-08-20 18:57:03.661,0,Sperm Whale                                       ,0,3,,
989,2021-08-20 18:57:04.554,554,2021-08-20 15:57:04.554,2021-08-20 18:57:04.554,0,Dolphin Clicks                                    ,0,3,,
990,2021-08-20 18:57:05.514,514,2021-08-20 15:57:05.514,2021-08-20 18:57:05.514,0,Dolphin Whistles                                  ,0,3,,
991,2021-08-20 18:57:06.297,297,2021-08-20 15:57:06.297,2021-08-20 18:57:06.297,0,Ship Noise                                        ,0,3,,
992,2021-08-20 18:57:07.277,277,2021-08-20 15:57:07.277,2021-08-20 18:57:07.277,0,Airguns                                           ,0,3,,
993,2021-08-20 18:57:07.940,940,2021-08-20 15:57:07.940,2021-08-20 18:57:07.940,0,Other Noise                                       ,0,3,,
994,2021-08-20 19:37:55.166,166,2021-08-20 16:37:55.166,2021-08-20 19:37:55.166,0,Dolphin Clicks                                    ,2,3,,
995,2021-08-20 19:37:56.598,598,2021-08-20 16:37:56.598,2021-08-20 19:37:56.598,0,Dolphin Whistles                                  ,2,3,,
996,2021-08-20 20:11:05.541,541,2021-08-20 17:11:05.541,2021-08-20 20:11:05.541,0,Dolphin Clicks                                    ,4,3,,
997,2021-08-20 20:11:07.189,189,2021-08-20 17:11:07.189,2021-08-20 20:11:07.189,0,Dolphin Whistles                                  ,4,3,,
998,2021-08-20 20:11:35.516,516,2021-08-20 17:11:35.516,2021-08-20 20:11:35.516,0,NBW                                               ,2,3,,
999,2021-08-20 21:12:04.108,108,2021-08-20 18:12:04.108,2021-08-20 21:12:04.108,0,Other Noise                                       ,4,3,,
1000,2021-08-20 21:12:11.913,913,2021-08-20 18:12:11.913,2021-08-20 21:12:11.913,0,,-1,3,rain                                              ,
1001,2021-08-21 01:25:35.796,796,2021-08-20 22:25:35.796,2021-08-21 01:25:35.796,0,Dolphin Whistles                                  ,2,3,,
1002,2021-08-21 01:30:57.831,831,2021-08-20 22:30:57.831,2021-08-21 01:30:57.831,0,Dolphin Whistles                                  ,2,3,possibly pilots                                   ,
1003,2021-08-21 02:01:46.427,427,2021-08-20 23:01:46.427,2021-08-21 02:01:46.427,0,Dolphin Clicks                                    ,3,3,,
1004,2021-08-21 02:01:59.667,667,2021-08-20 23:01:59.667,2021-08-21 02:01:59.667,0,Dolphin Whistles                                  ,1,3,,
1005,2021-08-21 02:30:48.318,318,2021-08-20 23:30:48.318,2021-08-21 02:30:48.318,0,Dolphin Whistles                                  ,1,3,,
1006,2021-08-21 02:30:50.374,374,2021-08-20 23:30:50.374,2021-08-21 02:30:50.374,0,Dolphin Clicks                                    ,1,3,,
1007,2021-08-21 03:03:22.208,208,2021-08-21 00:03:22.208,2021-08-21 03:03:22.208,0,Dolphin Whistles                                  ,2,3,,
1008,2021-08-21 03:31:59.002,2,2021-08-21 00:31:59.002,2021-08-21 03:31:59.002,0,Dolphin Whistles                                  ,1,3,,
1009,2021-08-21 04:01:10.394,394,2021-08-21 01:01:10.394,2021-08-21 04:01:10.394,0,Dolphin Clicks                                    ,1,3,,
